NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;CO_MESORREGIAO;NO_MICRORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2018;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289469;CRECHE MUN PEIXINHO DOURADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;53;53;53;0;0;0;0;0;0;0;53;53;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2018;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289477;CRECHE CIRANDINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;34;34;34;0;0;0;0;0;0;0;34;34;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2018;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31349704;EM JOAO GONCALVES DA ROCHA;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;256;0;0;0;256;256;0;0;0;3;0;0;0;0;0;0;13;13;0;0;4;0;12;12;0;0;2
2018;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31154148;EM PEDRO CORDEIRO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;27;0;0;0;27;27;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;3;0;3;0;0
2018;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31154253;EM VICENTE MACEDO;3;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;275;0;0;0;275;275;0;0;0;7;0;0;0;0;0;0;21;21;0;0;12;0;14;14;0;0;5
2018;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31350052;EM PROFESSORA AUREA SOUTO;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;1;0;1;0;0
2018;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31355151;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ;3;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;129;129;38;91;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0;3;10;0;0;0;0;1
2018;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31367168;PEM CRESCER E APRENDER;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;16;16;0;16;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151491;EM ALMIRANTE BARROSO;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;23;4;0;4;19;19;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;1;4;4;0;0;0
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151556;EM ESTEVAO MONTEIRO;3;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;117;8;0;8;109;48;61;0;0;2;0;0;0;0;0;1;14;7;8;0;10;1;9;5;4;0;2
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151564;EM FELICIO LIMA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;16;7;0;7;9;9;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151599;EM ZELITA CARLOS DE OLIVEIRA;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;367;48;0;48;272;130;142;0;47;3;0;0;0;0;0;2;16;9;9;8;11;2;12;6;6;4;2
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151718;EM CASTRO ALVES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;19;7;0;7;12;12;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31262510;EM LUA DE PAPEL;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;176;63;0;63;113;113;0;0;0;3;11;0;0;0;0;4;8;8;0;0;5;4;6;6;0;0;3
2018;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31345300;CENTRO DE EDUCACAO INFANTIL VO CAIA;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;1;0;0;22;22;22;0;0;0;0;0;0;0;22;22;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2018;Fronteira dos Vales;3127057;Vale do Mucuri;3104;Nanuque;31016;31146722;EM DE MONTE CASTELO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;151;0;0;0;151;62;89;0;0;0;0;0;0;0;0;0;14;6;9;0;0;0;10;5;5;0;0
2018;Fronteira dos Vales;3127057;Vale do Mucuri;3104;Nanuque;31016;31151734;EM AGENOR BATISTA DA CRUZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Fronteira dos Vales;3127057;Vale do Mucuri;3104;Nanuque;31016;31151777;EM FRONTEIRA DOS VALES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;136;0;0;0;136;136;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;8;8;0;0;0
2018;Fronteira dos Vales;3127057;Vale do Mucuri;3104;Nanuque;31016;31151866;EM PRES KENNEDY;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Fronteira dos Vales;3127057;Vale do Mucuri;3104;Nanuque;31016;31235661;PEM VOVO DONANA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;120;120;0;120;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31151904;EM ANTONIO INACIO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;27;0;0;0;27;27;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31151947;EM ANTONIO DOS SANTOS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;130;0;0;0;130;130;0;0;0;1;0;0;0;0;0;0;7;7;0;0;3;0;5;5;0;0;1
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31151971;EM MARIA ANGELA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;44;0;0;0;44;44;0;0;0;0;0;0;0;0;0;0;4;2;3;0;0;0;3;1;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31151980;EM CLEMENTE DIAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;32;0;0;0;32;32;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31152145;EM GERMANO BARBOSA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;28;0;0;0;28;28;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31152153;EM SIMAO TAVARES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;29;0;0;0;29;29;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31152188;EM HOMERO LUIZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31152234;EM JOSE RAMOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;54;0;0;0;54;54;0;0;0;0;0;0;0;0;0;0;4;2;3;0;0;0;3;1;2;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31152315;EM FELISBINO DUARTE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31307246;PEM PRINCIPE DA PAZ;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;298;298;0;298;0;0;0;0;0;1;0;0;0;0;0;18;0;0;0;0;1;18;0;0;0;0;1
2018;Itaipé;3132305;Vale do Mucuri;3104;Teófilo Otoni;31015;31338478;EM MARIA DE FATIMA BATISTA MATIAS;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;832;0;0;0;739;294;445;0;93;18;0;0;0;0;0;0;45;20;27;12;40;0;31;14;17;4;14
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153575;EM AMERICO RAMOS TAIPINA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;35;0;0;0;35;35;0;0;0;1;0;0;0;0;0;0;2;0;2;0;1;0;2;0;2;0;1
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153605;EM CEL RIBEIRO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;22;0;0;0;22;22;0;0;0;1;0;0;0;0;0;0;2;0;2;0;1;0;2;0;2;0;1
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153630;EM ESTEVAM COSTA BARREIROS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153648;EM GENESCO FERREIRA FARIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;85;13;0;13;72;72;0;0;0;0;0;0;0;0;0;1;5;0;5;0;0;1;5;0;5;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153664;EM JOAO SOARES ALCANTARA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;8;2;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153681;EM MARIO FERREIRA GUIMARAES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;26;0;0;0;26;26;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153699;EM PROF ANTONIO ELIAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;53;10;0;10;43;43;0;0;0;0;0;0;0;0;0;1;3;0;3;0;0;1;3;0;3;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153711;EM SEBASTIAO PEREIRA CAMPOS;3;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;363;36;0;36;327;111;216;0;0;3;0;0;0;0;0;2;23;8;16;0;13;2;18;7;11;0;3
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153737;EM AGOSTINHO SEVERO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;78;20;0;20;58;58;0;0;0;0;0;0;0;0;0;2;3;0;3;0;0;2;4;0;4;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153753;E M MAJOR TAVARES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153761;E M NOSSA SENHORA APARECIDA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;40;9;0;9;31;31;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153800;EM ANTONIO AVELINO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153818;EM DR NEOFITO CALDAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153826;EM EDMUNDO CAMPAGNANI;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;41;9;0;9;32;32;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153842;EM MANOEL MACHADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153851;EM TELEMACO ESTEVES GUIMARAES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;57;7;0;7;50;50;0;0;0;0;0;0;0;0;0;1;3;0;3;0;0;1;3;0;3;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153869;EM EVILASIO FERREIRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;57;12;0;12;45;45;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31153877;EM ULISSES ESTEVES COSTA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;63;10;0;10;53;53;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;1;4;3;1;0;0
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31294527;CMEI CRIANCA FELIZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;236;236;89;147;0;0;0;0;0;2;59;37;0;0;0;23;0;0;0;0;4;15;0;0;0;0;2
2018;Ladainha;3137007;Vale do Mucuri;3104;Teófilo Otoni;31015;31353442;CMEI CONCORDIA DO MUCURI;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;71;71;32;39;0;0;0;0;0;0;67;31;0;0;0;6;0;0;0;0;0;5;0;0;0;0;0
2018;Machacalis;3138906;Vale do Mucuri;3104;Nanuque;31016;31147125;EM DONA MARICOTA PINTO;3;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;251;0;0;0;251;251;0;0;0;5;0;0;0;0;0;0;14;14;0;0;5;0;11;11;0;0;2
2018;Machacalis;3138906;Vale do Mucuri;3104;Nanuque;31016;31153923;EM FREI LAURO;3;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;65;21;0;21;44;44;0;0;0;1;0;0;0;0;0;1;4;4;0;0;2;2;5;5;0;0;1
2018;Machacalis;3138906;Vale do Mucuri;3104;Nanuque;31016;31238210;EM ALAIDE DIAS DOS SANTOS;3;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;134;35;0;35;99;99;0;0;0;1;0;0;0;0;0;2;6;6;0;0;2;2;5;5;0;0;1
2018;Machacalis;3138906;Vale do Mucuri;3104;Nanuque;31016;31299219;PRE ESC PINGO DE GENTE;3;1;0;0;0;0;1;1;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;92;92;0;92;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2018;Machacalis;3138906;Vale do Mucuri;3104;Nanuque;31016;31328341;C DE EDUC INF MUN VOVO NORA;3;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;120;120;88;32;0;0;0;0;0;0;88;88;0;0;0;12;0;0;0;0;0;9;0;0;0;0;0
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31147257;EM ESTER SANTANA COUY;3;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;57;0;0;0;57;57;0;0;0;2;0;0;0;0;0;0;5;3;4;0;4;0;3;1;2;0;2
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31154059;EM MANOEL GOMES DE PAULA;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;149;19;0;19;130;62;68;0;0;5;0;0;0;0;0;3;13;5;11;0;6;1;8;3;5;0;1
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31222151;EM ARISTIDES GOMES PEREIRA;3;1;0;0;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;132;13;0;13;119;55;64;0;0;2;0;0;0;0;0;3;13;3;12;0;9;1;7;1;6;0;2
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31265209;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MENINO JESUS;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;161;161;73;88;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0;2;11;0;0;0;0;1
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31265241;PEM PIMPOLANDIA;3;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;83;83;0;83;0;0;0;0;0;1;0;0;0;0;0;9;0;0;0;0;3;5;0;0;0;0;1
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31265250;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PIMPOLHO;3;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;281;281;142;139;0;0;0;0;0;1;27;27;0;0;0;20;0;0;0;0;3;17;0;0;0;0;1
2018;Malacacheta;3139201;Vale do Mucuri;3104;Teófilo Otoni;31015;31299103;EM EVA RIBEIRO MENDES;3;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;245;77;0;77;168;168;0;0;0;2;0;0;23;23;0;8;13;13;0;0;6;4;9;9;0;0;2
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31154644;EM BOA ESPERANCA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;47;13;0;13;34;34;0;0;0;2;0;0;0;0;0;0;4;2;3;0;3;0;3;1;2;0;2
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31154717;EM SERAFIM MACHADO NAYA;3;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;336;0;0;0;336;185;151;0;0;5;0;0;0;0;0;0;19;12;8;0;13;0;15;9;6;0;4
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31154733;ESCOLA MUNICIPAL MIGUEL VIANA DE OLIVEIRA;3;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;245;29;0;29;216;89;127;0;0;4;0;0;0;0;0;2;13;8;8;0;8;2;10;5;5;0;2
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31228583;EM ZULEIDE MACIEIRA FIGUEIREDO;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;137;58;0;58;79;79;0;0;0;2;0;0;0;0;0;5;8;8;0;0;4;4;5;5;0;0;2
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31245402;PEM VOVO IDALIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;41;41;0;41;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31245429;C MUN EDUC INF ELENA MONTEIRO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;77;77;17;60;0;0;0;0;0;0;17;17;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31245437;PEM CANTINHO DO SABER;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;86;86;0;86;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31245453;CEMEI TIA ALICE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;108;108;29;79;0;0;0;0;0;0;29;29;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0
2018;Nanuque;3144300;Vale do Mucuri;3104;Nanuque;31016;31289299;CEMEI IRMA DULCE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;70;70;42;28;0;0;0;0;0;0;42;42;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
