COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;CATEG;INDICADOR;VAL_INDI
3127057;Fronteira dos Vales;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;3163,38
3127057;Fronteira dos Vales;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;9014,91
3127057;Fronteira dos Vales;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3127057;Fronteira dos Vales;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3127057;Fronteira dos Vales;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;7734,88
3127057;Fronteira dos Vales;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;7734,88
3127057;Fronteira dos Vales;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3127057;Fronteira dos Vales;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3132305;Itaipé;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2566
3132305;Itaipé;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7568
3132305;Itaipé;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2432
3132305;Itaipé;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;
3132305;Itaipé;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3132305;Itaipé;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3132305;Itaipé;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3132305;Itaipé;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;1,0027
3132305;Itaipé;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3132305;Itaipé;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3132305;Itaipé;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3132305;Itaipé;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3132305;Itaipé;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3132305;Itaipé;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3132305;Itaipé;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3132305;Itaipé;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3132305;Itaipé;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;1859,41
3132305;Itaipé;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3132305;Itaipé;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;4233,49
3132305;Itaipé;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3132305;Itaipé;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;2121,21
3132305;Itaipé;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;1747,57
3132305;Itaipé;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;6981,65
3132305;Itaipé;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;1894,74
3132305;Itaipé;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3132305;Itaipé;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;5323,75
3132305;Itaipé;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;5323,75
3132305;Itaipé;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3132305;Itaipé;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3137007;Ladainha;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2771
3137007;Ladainha;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,8413
3137007;Ladainha;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,1586
3137007;Ladainha;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,2002
3137007;Ladainha;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3137007;Ladainha;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3137007;Ladainha;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3137007;Ladainha;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,8162
3137007;Ladainha;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3137007;Ladainha;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3137007;Ladainha;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3137007;Ladainha;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3137007;Ladainha;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3137007;Ladainha;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3137007;Ladainha;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3137007;Ladainha;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3137007;Ladainha;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;4702,46
3137007;Ladainha;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3137007;Ladainha;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;6309,75
3137007;Ladainha;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3137007;Ladainha;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;5280,65
3137007;Ladainha;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;4503,95
3137007;Ladainha;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;8691,14
3137007;Ladainha;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3137007;Ladainha;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3137007;Ladainha;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;7292,15
3137007;Ladainha;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;7307,19
3137007;Ladainha;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3137007;Ladainha;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3138906;Machacalis;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2791
3138906;Machacalis;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7934
3138906;Machacalis;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2066
3138906;Machacalis;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;
3138906;Machacalis;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3138906;Machacalis;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3138906;Machacalis;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3138906;Machacalis;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;1,0229
3138906;Machacalis;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3138906;Machacalis;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3138906;Machacalis;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3138906;Machacalis;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3138906;Machacalis;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3138906;Machacalis;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3138906;Machacalis;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3138906;Machacalis;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3138906;Machacalis;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;1914,89
3138906;Machacalis;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3138906;Machacalis;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;6140,45
3138906;Machacalis;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3138906;Machacalis;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;2083,33
3138906;Machacalis;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;1840,49
3138906;Machacalis;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;10708,95
3138906;Machacalis;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3138906;Machacalis;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3138906;Machacalis;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;7076,96
3138906;Machacalis;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;7076,96
3138906;Machacalis;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3138906;Machacalis;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3139201;Malacacheta;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2683
3139201;Malacacheta;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,6569
3139201;Malacacheta;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,3381
3139201;Malacacheta;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,5341
3139201;Malacacheta;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3139201;Malacacheta;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3139201;Malacacheta;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3139201;Malacacheta;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,4609
3139201;Malacacheta;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3139201;Malacacheta;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3139201;Malacacheta;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3139201;Malacacheta;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3139201;Malacacheta;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3139201;Malacacheta;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3139201;Malacacheta;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3139201;Malacacheta;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3139201;Malacacheta;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;5266,92
3139201;Malacacheta;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3139201;Malacacheta;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;3863,72
3139201;Malacacheta;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3139201;Malacacheta;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;4088,92
3139201;Malacacheta;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;6720,51
3139201;Malacacheta;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;8830,34
3139201;Malacacheta;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;
3139201;Malacacheta;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;2508,35
3139201;Malacacheta;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;6427,93
3139201;Malacacheta;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;6427,93
3139201;Malacacheta;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3139201;Malacacheta;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3144300;Nanuque;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2673
3144300;Nanuque;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,8979
3144300;Nanuque;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,0718
3144300;Nanuque;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,2912
3144300;Nanuque;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3144300;Nanuque;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3144300;Nanuque;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3144300;Nanuque;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,6785
3144300;Nanuque;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3144300;Nanuque;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3144300;Nanuque;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3144300;Nanuque;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3144300;Nanuque;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3144300;Nanuque;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3144300;Nanuque;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3144300;Nanuque;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3144300;Nanuque;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;5002,47
3144300;Nanuque;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3144300;Nanuque;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;6605,37
3144300;Nanuque;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3144300;Nanuque;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;5008,02
3144300;Nanuque;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;5008,02
3144300;Nanuque;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;8428,68
3144300;Nanuque;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;10291,72
3144300;Nanuque;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;11921,75
3144300;Nanuque;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;7108,04
3144300;Nanuque;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;7108,04
3144300;Nanuque;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3144300;Nanuque;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3145356;Novo Oriente de Minas;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,3391
3145356;Novo Oriente de Minas;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7083
3145356;Novo Oriente de Minas;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2886
3145356;Novo Oriente de Minas;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;
3145356;Novo Oriente de Minas;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3145356;Novo Oriente de Minas;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3145356;Novo Oriente de Minas;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3145356;Novo Oriente de Minas;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,9969
3145356;Novo Oriente de Minas;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
3145356;Novo Oriente de Minas;2020;6;32;2.5;Indicador de dispêndio financeiro;2.5 - Percentual das despesas com ensino fundamental em relação à despesa total com educação;
3145356;Novo Oriente de Minas;2020;6;35;2.8;Indicador de dispêndio financeiro;2.8 - Percentual das despesas em educação em relação às despesas de todas as áreas;
3145356;Novo Oriente de Minas;2020;6;36;2.9;Indicador de dispêndio financeiro;2.9 - Percentual das despesas com alimentação escolar em relação à despesa total com educação;
3145356;Novo Oriente de Minas;2020;6;38;3.1;Indicador de dispêndio com pessoal;3.1 - Percentual das despesas com aposentadorias e pensões da área educacional em relação às despesas totais com MDE;
3145356;Novo Oriente de Minas;2020;6;39;3.2;Indicador de dispêndio com pessoal;3.2 - Percentual das despesas com pessoal e encargos sociais da área educacional em relação à despesa total com MDE;
3145356;Novo Oriente de Minas;2020;6;42;3.5;Indicador de dispêndio com pessoal;3.5 - Percentual das despesas com professores em relação à despesa total com MDE;
3145356;Novo Oriente de Minas;2020;6;43;3.6;Indicador de dispêndio com pessoal;3.6 - Percentual das despesas com profissionais não docentes em relação à despesa total com MDE;
3145356;Novo Oriente de Minas;2020;6;44;4.1;Indicador de investimento por aluno;4.1 - Investimento educacional por aluno da educação infantil;1737,97
3145356;Novo Oriente de Minas;2020;6;58;4.10;Indicador de investimento por aluno;4.10 - Despesa com professores por aluno da educação básica;
3145356;Novo Oriente de Minas;2020;6;59;4.11;Indicador de investimento por aluno;4.11 - Despesas com profissionais não docentes da área educacional por aluno da educação básica;6255,46
3145356;Novo Oriente de Minas;2020;6;61;4.13;Indicador de investimento por aluno;4.13 - Percentual de investimento por aluno em relação ao PIB per capita;
3145356;Novo Oriente de Minas;2020;6;84;4.14;Indicador de investimento por aluno;4.14 - Investimento educacional por aluno da educação infantil - creche;1838,24
3145356;Novo Oriente de Minas;2020;6;85;4.15;Indicador de investimento por aluno;4.15 - Investimento educacional por aluno da educação infantil - pre-escola;1680,67
3145356;Novo Oriente de Minas;2020;6;45;4.2;Indicador de investimento por aluno;4.2 - Investimento educacional por aluno do ensino fundamental;11465,3
3145356;Novo Oriente de Minas;2020;6;53;4.5;Indicador de investimento por aluno;4.5 - Investimento educacional por aluno da educação de jovens e adultos;5294,12
3145356;Novo Oriente de Minas;2020;6;54;4.6;Indicador de investimento por aluno;4.6 - Investimento educacional por aluno da educação especial;
3145356;Novo Oriente de Minas;2020;6;56;4.8;Indicador de investimento por aluno;4.8 - Investimento educacional por aluno da educação básica;7630,33
3145356;Novo Oriente de Minas;2020;6;57;4.9;Indicador de investimento por aluno;4.9 - Investimento educacional por aluno;7630,33
3145356;Novo Oriente de Minas;2020;6;65;5.1;Indicador de desenvolvimento educacional;5.1 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Iniciais;
3145356;Novo Oriente de Minas;2020;6;66;5.2;Indicador de desenvolvimento educacional;5.2 - Índice de Desenvolvimento da Educação Básica - IDEB - Séries Finais;
3146206;Ouro Verde de Minas;2020;6;24;1.1;Indicador legal;1.1 - Percentual de aplicação das receitas de impostos e transferências vinculadas à educação em MDE (mínimo de 25% para estados, DF e municípios);0,2767
3146206;Ouro Verde de Minas;2020;6;67;1.2;Indicador legal;1.2 - Percentual de aplicação do FUNDEB na remuneração dos profissionais da educação (mínimo de 70%) - Inciso XXII, Portaria Conjunta MGI/MF/CGU Nº 33 de30-08-2023;0,7912
3146206;Ouro Verde de Minas;2020;6;68;1.3;Indicador legal;1.3 - Percentual de aplicação do FUNDEB em despesas com MDE, que não remuneração dos profissionais da educação (máximo de 30%);0,2088
3146206;Ouro Verde de Minas;2020;6;28;2.1;Indicador de dispêndio financeiro;2.1 - Percentual dos recursos do FUNDEB aplicados na educação infantil;0,4213
3146206;Ouro Verde de Minas;2020;6;47;2.10;Indicador de dispêndio financeiro;2.10 - Investimento com material didático por aluno da educação básica;
3146206;Ouro Verde de Minas;2020;6;48;2.11;Indicador de dispêndio financeiro;2.11 - Percentual de despesas correntes em educação em relação à despesa total em MDE;
3146206;Ouro Verde de Minas;2020;6;49;2.12;Indicador de dispêndio financeiro;2.12 - Percentual de investimentos de capital em educação em relação à despesa total em MDE;
3146206;Ouro Verde de Minas;2020;6;29;2.2;Indicador de dispêndio financeiro;2.2 - Percentual dos recursos do FUNDEB aplicados no ensino fundamental;0,5890
3146206;Ouro Verde de Minas;2020;6;31;2.4;Indicador de dispêndio financeiro;2.4 - Percentual das despesas com educação infantil em relação à despesa total com educação;
